Tempo_s,ECG_Bruto,ECG_Filtrado
3.088,0.055,-0.05629296180179485
3.09,0.055,-0.056399354602660615
3.092,0.055,-0.05676610820761541
3.094,0.055,-0.057385766603325686
3.096,0.055,-0.05803538839266383
3.098,0.055,-0.058295421224820926
3.1,0.055,-0.05764049141752121
3.102,0.055,-0.05558131855684723
3.104,0.056,-0.051818671286487324
3.106,0.052,-0.046362351445788416
3.108,0.06,-0.039573934257126166
3.11,0.085,-0.032112112715318636
3.112,0.08,-0.02479006027026947
3.114,0.095,-0.01838452767898416
3.116,0.106,-0.01345305444898007
3.118,0.099,-0.010211800879054753
3.12,0.1,-0.008505108742213614
3.122,0.1,-0.007868072951184933
3.124,0.1,-0.007656522889724777
3.126,0.1,-0.007204467107334683
3.128,0.1,-0.005969717142032802
3.13,0.1,-0.0036389705273483196
3.132,0.101,-0.00017683366783413033
3.134,0.096,0.004185397708316022
3.136,0.114,0.009015994846575191
3.138,0.137,0.013788630468863266
3.14,0.13,0.01800095074474322
3.142,0.129,0.02127329164926802
3.144,0.131,0.023402764391455666
3.146,0.128,0.02436700926607806
3.148,0.125,0.024290073908200423
3.15,0.125,0.023390592233960172
3.152,0.125,0.02192966639632819
3.154,0.122,0.02016796156018284
3.156,0.12,0.018334130098832245
3.158,0.12,0.01660319134155628
3.16,0.12,0.015083795733176085
3.162,0.12,0.013814735630422929
3.164,0.117,0.012771393150725091
3.166,0.115,0.01188176240435705
3.168,0.114,0.011049905390489211
3.17,0.11,0.010182639278224558
3.172,0.11,0.009213367844617012
3.174,0.111,0.008116178207759565
3.176,0.108,0.006904700677156648
3.178,0.105,0.00561448041255668
3.18,0.105,0.004274275616950432
3.182,0.101,0.0028782746940900763
3.184,0.099,0.001373959122885709
3.186,0.101,-0.0003233095230812976
3.188,0.099,-0.002287544163998179
3.19,0.095,-0.004522032308552946
3.192,0.095,-0.0069023674754991925
3.194,0.092,-0.009146003952023671
3.196,0.089,-0.010826693062515103
3.198,0.09,-0.01144067738636058
3.2,0.09,-0.010516345813769517
3.202,0.086,-0.007743465223050388
3.204,0.086,-0.0030856183932398435
3.206,0.082,0.003165631258936236
3.208,0.091,0.01042831430560362
3.21,0.13,0.01796671826000382
3.212,0.149,0.025093065095370348
3.214,0.145,0.031360904745536815
3.216,0.137,0.036666719630520046
3.218,0.133,0.04120982253614415
3.22,0.125,0.04532401445483557
3.222,0.12,0.04925409027532628
3.224,0.125,0.05297690963859835
3.226,0.153,0.05614899327900708
3.228,0.177,0.05820764194239491
3.23,0.165,0.05858458203319079
3.232,0.157,0.056943748107774826
3.234,0.149,0.05335106741087893
3.236,0.141,0.04831947525351506
3.238,0.133,0.04272178305896898
3.24,0.125,0.03760448697041602
3.242,0.121,0.03395828406895319
3.244,0.118,0.03250664517943485
3.246,0.112,0.033565239963466255
3.248,0.121,0.03700496890083946
3.25,0.15,0.04232239280124995
3.252,0.152,0.04878887902189248
3.254,0.149,0.05562579385941465
3.256,0.151,0.06215146170212004
3.258,0.149,0.06786847101169931
3.26,0.15,0.07249200840157644
3.262,0.171,0.07594094451251007
3.264,0.174,0.07831391140201441
3.266,0.169,0.07985882449604245
3.268,0.17,0.08093106605415633
3.27,0.17,0.08193342030836996
3.272,0.17,0.08323860861387301
3.274,0.17,0.08510522345383796
3.276,0.171,0.08760490020345545
3.278,0.168,0.09058151773944394
3.28,0.165,0.0936609504839776
3.282,0.195,0.09631965747665858
3.284,0.197,0.09800111976682176
3.286,0.187,0.09824754473593547
3.288,0.183,0.09680440754809778
3.29,0.175,0.09366604719011626
3.292,0.171,0.08905469995694507
3.294,0.164,0.08334765639613521
3.296,0.158,0.07697840405719042
3.298,0.154,0.07033818556176809
3.3,0.145,0.06369896422049016
3.302,0.137,0.057171359291604905
3.304,0.132,0.05070375557397262
3.306,0.127,0.0441216197383741
3.308,0.118,0.03719858362832026
3.31,0.11,0.029743908087887617
3.312,0.107,0.02168644625657378
3.314,0.096,0.013134445666546639
3.316,0.085,0.0043938867981358236
3.318,0.078,-0.004064247500562071
3.32,0.07,-0.011686355307082896
3.322,0.062,-0.01795516205188027
3.324,0.054,-0.022522197312232047
3.326,0.045,-0.025323633120890306
3.328,0.04,-0.026646610660683818
3.33,0.045,-0.027118393619223545
3.332,0.049,-0.02760690705673647
3.334,0.053,-0.029046815515227812
3.336,0.057,-0.03223200992535258
3.338,0.052,-0.03763172314015088
3.34,0.035,-0.04528480709002291
3.342,0.019,-0.054803650691998024
3.344,0.003,-0.06548350213202515
3.346,-0.012,-0.07647892842936917
3.348,-0.022,-0.08699063870551392
3.35,-0.025,-0.09640905428374891
3.352,-0.029,-0.10438244002531644
3.354,-0.034,-0.11080705715230402
3.356,-0.034,-0.11576258608238915
3.358,-0.038,-0.11942892120942705
3.36,-0.055,-0.12201735650408943
3.362,-0.056,-0.12373347666449523
3.364,-0.055,-0.12476945671100212
3.366,-0.055,-0.12531062044538263
3.368,-0.055,-0.1255404635275547
3.37,-0.055,-0.12563627599523278
3.372,-0.055,-0.12575630692901468
3.374,-0.054,-0.12602439986431344
3.376,-0.057,-0.12651866585479415
3.378,-0.06,-0.12726820655617252
3.38,-0.06,-0.12825783510299604
3.382,-0.06,-0.12943747544196102
3.384,-0.063,-0.13073231573058927
3.386,-0.066,-0.1320516111691736
3.388,-0.065,-0.1332964228573186
3.39,-0.065,-0.13436821307093133
3.392,-0.069,-0.13518070533529541
3.394,-0.071,-0.13567615234146957
3.396,-0.069,-0.13584379487063994
3.398,-0.071,-0.13573421721311107
3.4,-0.075,-0.13546075879888902
3.402,-0.075,-0.13517944480061445
3.404,-0.076,-0.13504291944597693
3.406,-0.072,-0.1351329311426866
3.408,-0.054,-0.13538979983254013
3.41,-0.045,-0.13557051985410903
3.412,-0.087,-0.13526812475872577
3.414,-0.091,-0.13400372090138635
3.416,-0.074,-0.13136567433538188
3.418,-0.068,-0.1271429141730216
3.42,-0.06,-0.12140194655725953
3.422,-0.052,-0.1144848140748291
3.424,-0.044,-0.10693618578109294
3.426,-0.036,-0.09938713002150475
3.428,-0.028,-0.09242934207652881
3.43,-0.025,-0.0865102187285594
3.432,-0.025,-0.0818691439830501
3.434,-0.022,-0.07852153886597013
3.436,-0.02,-0.07628389305046507
3.438,-0.019,-0.07482475569838537
3.44,-0.015,-0.07372565866051123
3.442,-0.015,-0.07254058709378623
3.444,-0.012,-0.07084917581523148
3.446,-0.01,-0.068303753997821
3.448,-0.009,-0.06467163899944635
3.45,-0.005,-0.05987149573252409
3.452,-0.006,-0.053997709127620475
3.454,0.003,-0.047322689429714314
3.456,0.015,-0.040267651566083314
3.458,0.022,-0.03333980439053676
3.46,0.03,-0.02704583779588839
3.462,0.039,-0.021802104037267258
3.464,0.038,-0.017865282701813867
3.466,0.034,-0.015301542261243674
3.468,0.035,-0.013999351220446897
3.47,0.035,-0.01371679159724267
3.472,0.035,-0.014145193124380026
3.474,0.035,-0.014970381655552494
3.476,0.035,-0.015918786313224007
3.478,0.035,-0.01678369446595956
3.48,0.035,-0.01743367895262978
3.482,0.031,-0.017808916919361237
3.484,0.03,-0.01791135206733205
3.486,0.03,-0.01779244403525307
3.488,0.03,-0.017539765967417333
3.49,0.03,-0.01726267177844963
3.492,0.03,-0.017077591628852057
3.494,0.03,-0.01709403405984224
3.496,0.03,-0.01740231551218798
3.498,0.029,-0.018063496336430406
3.5,0.025,-0.01910132363304192
3.502,0.025,-0.020495491275414366
3.504,0.022,-0.022175754415077163
3.506,0.019,-0.024017869820384622
3.508,0.02,-0.025844693994527653
3.51,0.02,-0.027437846786043742
3.512,0.016,-0.028565420470989776
3.514,0.015,-0.029027614237874515
3.516,0.013,-0.028714595284693403
3.518,0.01,-0.027661735311001145
3.52,0.01,-0.026081027380711712
3.522,0.009,-0.02434806656922902
3.524,0.015,-0.02293374184820345
3.526,0.026,-0.02228805981804316
3.528,0.029,-0.02270514778427798
3.53,0.02,-0.02421364797493992
3.532,0.016,-0.02653549258055197
3.534,0.013,-0.029136270026265298
3.536,0.006,-0.03136034910378537
3.538,-0.001,-0.0326157328436407
3.54,-0.005,-0.03255557436151973
3.542,-0.011,-0.031199491890528192
3.544,0.0,-0.0289510181535226
3.546,0.021,-0.026498115717052833
3.548,0.03,-0.024624851379655716
3.55,0.02,-0.023997382032903587
3.552,0.011,-0.024997113653958944
3.554,0.007,-0.027651744252003597
3.556,0.002,-0.03167429532543631
3.558,-0.007,-0.036583001056285536
3.56,-0.015,-0.041854455638444414
3.562,-0.019,-0.04705979934300194
3.564,-0.024,-0.05194484424654668
3.566,-0.025,-0.056435475832014956
3.568,-0.026,-0.06057406545686778
3.57,-0.03,-0.06441422739215506
3.572,-0.03,-0.06791386590584406
3.574,-0.034,-0.07086680756902425
3.576,-0.033,-0.0729017679670373
3.578,-0.04,-0.07355684866957464
3.58,-0.06,-0.07241243073174461
3.582,-0.049,-0.06924189705978953
3.584,-0.038,-0.064128291008616
3.586,-0.031,-0.05750422529670393
3.588,-0.023,-0.05009923584111739
3.59,-0.015,-0.042809171364498064
3.592,-0.007,-0.03652287462477775
3.594,0.002,-0.03194880873309882
3.596,0.004,-0.029481239152476735
3.598,-0.001,-0.029134824301783636
3.6,-0.005,-0.030559754837509903
3.602,-0.009,-0.03313046568427628
3.604,-0.013,-0.03608518286917099
3.606,-0.017,-0.038685556365876804
3.608,-0.021,-0.04036530897539683
3.61,-0.025,-0.04084108248980507
3.612,-0.021,-0.04016517716795277
3.614,-0.016,-0.038708820166047014
3.616,-0.015,-0.03707663831489927
3.618,-0.014,-0.03596676438489586
3.62,-0.01,-0.036003512144468584
3.622,-0.007,-0.03757866734536582
3.624,0.0,-0.040741422885266027
3.626,-0.023,-0.04517156295305439
3.628,-0.053,-0.050250262026313455
3.63,-0.045,-0.055210106986283876
3.632,-0.044,-0.05931646473987735
3.634,-0.046,-0.06202457268107077
3.636,-0.043,-0.06307340313519062
3.638,-0.04,-0.06250405284310337
3.64,-0.04,-0.06061219670408393
3.642,-0.04,-0.05785607855587801
3.644,-0.037,-0.05474533328247145
3.646,-0.034,-0.05173468230838215
3.648,-0.035,-0.049142477047403765
3.65,-0.035,-0.04710780620796723
3.652,-0.031,-0.04559133417947133
3.654,-0.029,-0.04441545128523332
3.656,-0.031,-0.043331125576536844
3.658,-0.029,-0.042093780618102754
3.66,-0.025,-0.040529471807577044
3.662,-0.025,-0.03857633905566464
3.664,-0.026,-0.03629417373154154
3.666,-0.023,-0.033844076457604455
3.668,-0.02,-0.03144740009296473
3.67,-0.02,-0.029336852019014256
3.672,-0.02,-0.02771221186587647
3.674,-0.017,-0.026708862064059948
3.676,-0.014,-0.026381409631097176
3.678,-0.015,-0.026700468629085993
3.68,-0.015,-0.027559896043539003
3.682,-0.014,-0.02879338198895064
3.684,-0.02,-0.03020085672986636
3.686,-0.03,-0.031584238393965056
3.688,-0.035,-0.032787516751821184
3.69,-0.03,-0.03373042036858293
3.692,-0.03,-0.03442305030849561
3.694,-0.031,-0.034953620955973486
3.696,-0.028,-0.035450211023624084
3.698,-0.025,-0.03602590555784374
3.7,-0.025,-0.03672316620730393
3.702,-0.024,-0.03747722450869692
3.704,-0.029,-0.03811764516332796
3.706,-0.028,-0.03841895783797755
3.708,-0.043,-0.03819424267333852
3.71,-0.075,-0.03740273831804403
3.712,-0.05,-0.03622391246931541
3.714,-0.017,-0.03505249267357526
3.716,-0.011,-0.03440126853833831
3.718,-0.023,-0.03474588186293956
3.72,-0.03,-0.03637509070021665
3.722,-0.038,-0.03930201911974857
3.724,-0.046,-0.04325876517355003
3.726,-0.054,-0.04776368236797885
3.728,-0.062,-0.05223204002004443
3.73,-0.065,-0.05609664102916516
3.732,-0.061,-0.05891037541599458
3.734,-0.06,-0.06041328852388638
3.736,-0.06,-0.06055843876940062
3.738,-0.06,-0.05949944528080712
3.74,-0.06,-0.057546450259846046
3.742,-0.056,-0.05509853173830533
3.744,-0.055,-0.05256300330086848
3.746,-0.055,-0.05027616797723762
3.748,-0.055,-0.04844279040186343
3.75,-0.055,-0.04710912742873183
3.752,-0.055,-0.046176118686884766
3.754,-0.052,-0.04544806793536115
3.756,-0.049,-0.04470207415769182
3.758,-0.05,-0.0437579302626182
3.76,-0.05,-0.04252841627727071
3.762,-0.05,-0.041035473838002774
3.764,-0.047,-0.039387764517984244
3.766,-0.044,-0.03772783883593484
3.768,-0.045,-0.0361685832000258
3.77,-0.045,-0.03474319560376707
3.772,-0.045,-0.033387171824813835
3.774,-0.045,-0.031956542112597956
3.776,-0.043,-0.030270537627908992
3.778,-0.039,-0.02815657948565383
3.78,-0.035,-0.025475700082655973
3.782,-0.031,-0.02211713682771236
3.784,-0.027,-0.017967140645485265
3.786,-0.023,-0.012871821630630427
3.788,-0.019,-0.006620604245182778
3.79,-0.015,0.0010277526821845264
3.792,-0.003,0.01026959926270026
3.794,0.006,0.02114477835327132
3.796,0.014,0.03342171938685225
3.798,0.021,0.046524018448234034
3.8,0.03,0.05954247793509482
3.802,0.057,0.0713578814848444
3.804,0.084,0.0808625007669803
3.806,0.089,0.08722327313990892
3.808,0.077,0.0900995947780854
3.81,0.07,0.089734794240581
3.812,0.066,0.08688334213075277
3.814,0.059,0.08259409041736454
3.816,0.051,0.07791702282570058
3.818,0.043,0.07362265442190252
3.82,0.04,0.07001707081286863
3.822,0.058,0.06690472069640985
3.824,0.053,0.06370323560836524
3.826,0.04,0.059665742728335525
3.828,0.033,0.054136316361080156
3.83,0.025,0.04676376015102192
3.832,0.017,0.03762136815841285
3.834,0.008,0.027211080154342124
3.836,0.004,0.016359169237023317
3.838,-0.012,0.006033886874984487
3.84,-0.045,-0.0028671459852472564
3.842,-0.042,-0.00970283157662777
3.844,-0.039,-0.014196307469449372
3.846,-0.04,-0.016438445915056533
3.848,-0.04,-0.016799335790648153
3.85,-0.04,-0.015791620891652498
3.852,-0.036,-0.013938815598244942
3.854,-0.035,-0.011687898167730986
3.856,-0.035,-0.009379200962627716
3.858,-0.035,-0.007260259201055625
3.86,-0.035,-0.005513490042505021
3.862,-0.035,-0.004266084049532833
3.864,-0.032,-0.003564628743339628
3.866,-0.029,-0.003320762664548684
3.868,-0.03,-0.0032568854532670317
3.87,-0.03,-0.0028913760168538536
3.872,-0.03,-0.0015944218895201493
3.874,-0.031,0.001279494089581686
3.876,-0.027,0.006208175030779784
3.878,-0.018,0.013318321809922104
3.88,-0.01,0.022261239464454245
3.882,-0.002,0.03219432906201032
3.884,0.006,0.04188714351698234
3.886,0.014,0.04993709769934104
3.888,0.022,0.05505027307066507
3.89,0.025,0.05632458038881217
3.892,0.021,0.05347031962417613
3.894,0.017,0.046917241926962415
3.896,0.012,0.03778244372344447
3.898,0.011,0.02770099455520589
3.9,0.01,0.01854457761432713
3.902,-0.024,0.012073745700073017
3.904,-0.066,0.009592550031153625
3.906,-0.068,0.011697879707065244
3.908,-0.038,0.018219968284319786
3.91,-0.015,0.028411671406495642
3.912,0.013,0.04136377537420298
3.914,0.037,0.05653538191487158
3.916,0.067,0.07423182944668862
3.918,0.103,0.0958561105121733
3.92,0.13,0.12380078568218857
3.922,0.148,0.16092766491839655
3.924,0.15,0.209693712363142
3.926,0.173,0.27110623877036194
3.928,0.23,0.3437923076570061
3.93,0.31,0.4234990791305851
3.932,0.431,0.5032705554134497
3.934,0.528,0.5743773226753468
3.936,0.619,0.6278559768301769
3.938,0.717,0.6563120971271652
3.94,0.745,0.6555205442172983
3.942,0.641,0.6253696192354726
3.944,0.501,0.569862987358746
3.946,0.374,0.4961799353675637
3.948,0.282,0.4130935719575184
3.95,0.23,0.32922708137612894
3.952,0.172,0.2516200201457561
3.954,0.14,0.18490969374531288
3.956,0.131,0.13119947251520808
3.958,0.105,0.09047952133278223
3.96,0.05,0.06134560014327562
3.962,-0.004,0.041749952596086354
3.964,-0.039,0.029596869072100594
3.966,-0.044,0.02311094998613234
3.968,-0.032,0.020997251308235394
3.97,-0.025,0.022448356342957314
3.972,-0.017,0.02704628239174866
3.974,-0.009,0.03459075395507576
3.976,0.0,0.04488343399038848
3.978,0.006,0.05751081846772332
3.98,0.01,0.07168275407847427
3.982,0.025,0.08618412071586666
3.984,0.042,0.09947585889608797
3.986,0.058,0.10993962575312141
3.988,0.075,0.11621030829678537
3.99,0.085,0.1175021501248643
3.992,0.07,0.11382561139552586
3.994,0.056,0.10602080518863732
3.996,0.043,0.09559072591820567
3.998,0.026,0.0843806185525411
4.0,0.015,0.07419353593870795
4.002,0.007,0.06644280515113557
4.004,-0.003,0.06192195096361949
4.006,-0.003,0.06073356496208563
4.008,0.007,0.06237442927290788
4.01,0.015,0.0659360130793739
4.012,0.023,0.07035544465159704
4.014,0.029,0.07464790955748549
4.016,0.029,0.07806792281209958
4.018,0.024,0.08017749839556085
4.02,0.02,0.08083184101171051
4.022,0.02,0.08011537552134457
4.024,0.017,0.07826521637440399
4.026,0.015,0.07560678513454147
4.028,0.015,0.07250659731354495
4.03,0.01,0.069332059482537
4.032,0.005,0.06640498005642652
4.034,0.005,0.06394446392141744
4.036,0.003,0.06200935811137323
4.038,0.0,0.060461367990742
4.04,0.0,0.058971061146245556
4.042,-0.004,0.05707926139546479
4.044,-0.008,0.05430928839436455
4.046,-0.012,0.0503070132504314
4.048,-0.016,0.04497201218168231
4.05,-0.02,0.03853884368286825
4.052,-0.025,0.03157477244658246
4.054,-0.025,0.024878790798860604
4.056,-0.044,0.019294032941925734
4.058,-0.067,0.01547655096418827
4.06,-0.06,0.013688301779627633
4.062,-0.056,0.01368700530903736
4.064,-0.052,0.014760588322843693
4.066,-0.048,0.015905826482078424
4.068,-0.044,0.01610076182879869
4.07,-0.04,0.01458889175082305
4.072,-0.039,0.01108885727816734
4.074,-0.049,0.005865637241464506
4.076,-0.074,-0.0003577382934308456
4.078,-0.091,-0.006616659525380617
4.08,-0.085,-0.011975526024637556
4.082,-0.085,-0.015764989156165376
4.084,-0.085,-0.017720870389679427
4.086,-0.085,-0.01800371043226223
4.088,-0.085,-0.01711885885410827
4.09,-0.085,-0.015778731902125996
4.092,-0.085,-0.014749903013400421
4.094,-0.085,-0.014715765626644594
4.096,-0.085,-0.01617032488919855
4.098,-0.086,-0.01934789768380962
4.1,-0.085,-0.024190522372251846
4.102,-0.081,-0.03035754766269688
4.104,-0.116,-0.037282860961126006
4.106,-0.138,-0.04427660377244913
4.108,-0.128,-0.05065084759724893
4.11,-0.13,-0.05583597790003227
4.112,-0.13,-0.059459485799459866
4.114,-0.13,-0.06137797178178716
4.116,-0.13,-0.06167064090112679
4.118,-0.13,-0.06060838740236908
4.12,-0.13,-0.05860901463121497
4.122,-0.13,-0.05618328600730637
4.124,-0.13,-0.053873130764142074
4.126,-0.13,-0.052183649003915006
4.128,-0.13,-0.05151341507058878
4.13,-0.13,-0.052090905419827804
4.132,-0.13,-0.05392699065049801
4.134,-0.13,-0.056793648603275876
4.136,-0.131,-0.06023750368384102
4.138,-0.128,-0.06363363605731961
4.14,-0.13,-0.06627952749354701
4.142,-0.16,-0.0675190765932443
4.144,-0.16,-0.06687234769262729
4.146,-0.144,-0.064135305054319
4.148,-0.138,-0.05941721207176112
4.15,-0.13,-0.05310495953486028
4.152,-0.122,-0.045770644461432135
4.154,-0.114,-0.038054609904353116
4.156,-0.106,-0.03055570451621989
4.158,-0.098,-0.023749958549098282
4.16,-0.095,-0.01794622509796064
4.162,-0.095,-0.013276962982331537
4.164,-0.092,-0.009715603610255849
4.166,-0.09,-0.0071093806439081015
4.168,-0.089,-0.0052181926768565465
4.17,-0.085,-0.003754484133110512
4.172,-0.085,-0.0024231751159339574
4.174,-0.082,-0.0009617615140515756
4.176,-0.08,0.000821462300885332
4.178,-0.079,0.0030166386296007516
4.18,-0.075,0.005596815730355309
4.182,-0.075,0.008424371581065003
4.184,-0.072,0.011281584697482824
4.186,-0.07,0.013920943107091592
4.188,-0.069,0.016124377381102627
4.19,-0.065,0.017756677634764885
4.192,-0.065,0.01879855343021139
4.194,-0.065,0.019349647487955264
4.196,-0.065,0.019600319993066783
4.198,-0.065,0.019780503544999453
4.2,-0.065,0.02010081608721491
4.202,-0.065,0.020702775887584342
4.204,-0.065,0.02163113068609131
4.206,-0.065,0.022833881764270692
4.208,-0.064,0.024187286778144475
4.21,-0.06,0.02553640029214692
4.212,-0.06,0.02673830009442576
4.214,-0.06,0.027696139962348466
4.216,-0.06,0.02837751489198582
4.218,-0.06,0.028818142322041485
4.22,-0.06,0.02911756474746818
4.222,-0.056,0.029434039567656008
4.224,-0.055,0.029980606660648456
4.226,-0.055,0.03101676826365964
4.228,-0.055,0.03282553932574963
4.23,-0.055,0.0356678497764705
4.232,-0.056,0.03971545903637537
4.234,-0.05,0.04497563945943216
4.236,-0.04,0.05122996323906548
4.238,-0.034,0.05801094953815488
4.24,-0.03,0.06463337734938471
4.242,-0.022,0.07028447622567124
4.244,-0.014,0.07416189814169154
4.246,-0.006,0.07563237695086215
4.248,-0.007,0.07437132921235574
4.25,-0.02,0.07044168630605033
4.252,-0.032,0.06428477068048205
4.254,-0.043,0.05662434283851594
4.256,-0.057,0.04831500912452836
4.258,-0.065,0.040183687959572834
4.26,-0.055,0.032909362030680414
4.262,-0.043,0.026963295979502894
4.264,-0.07,0.022601503426540014
4.266,-0.087,0.019882100055792024
4.268,-0.07,0.018682862537399945
4.27,-0.065,0.01871055655112151
4.272,-0.091,0.019507783045356206
4.274,-0.093,0.02047098885271766
4.276,-0.079,0.020897920824078826
4.278,-0.074,0.020079130008403952
4.28,-0.065,0.017428684929623562
4.282,-0.049,0.012621332000582753
4.284,-0.102,0.005687641427132508
4.286,-0.132,-0.002969743227770235
4.288,-0.095,-0.012643835844192835
4.29,-0.085,-0.022453925756737804
4.292,-0.148,-0.03151331497841413
4.294,-0.164,-0.03911022335241047
4.296,-0.15,-0.04486615177610823
4.298,-0.15,-0.04882190398516624
4.3,-0.15,-0.05141217925896159
4.302,-0.146,-0.05332755609863792
4.304,-0.143,-0.05530458472594822
4.306,-0.136,-0.057910287861785884
4.308,-0.148,-0.0613898078949605
4.31,-0.185,-0.0656244323077191
4.312,-0.183,-0.07020673236767663
4.314,-0.178,-0.07459691070000316
4.316,-0.181,-0.07830179062917872
4.318,-0.179,-0.08102347026681812
4.32,-0.18,-0.08274616350363945
4.322,-0.193,-0.08374957170414703
4.324,-0.192,-0.08454874525556948
4.326,-0.193,-0.08576903936668608
4.328,-0.182,-0.08797842371158089
4.33,-0.155,-0.0915189538311658
4.332,-0.203,-0.09639288905849717
4.334,-0.224,-0.10224874525228471
4.336,-0.218,-0.10847399733467562
4.338,-0.221,-0.11435584111658582
4.34,-0.225,-0.11924960432214333
4.342,-0.225,-0.12270476405925312
4.344,-0.225,-0.12452550180290406
4.346,-0.225,-0.12476837406268287
4.348,-0.225,-0.12369629506307932
4.35,-0.225,-0.12171430385727335
4.352,-0.225,-0.11930916324577064
4.354,-0.225,-0.11700428275708541
4.356,-0.225,-0.11532827095869953
4.358,-0.225,-0.11478481214612889
4.36,-0.225,-0.11580801392817436
4.362,-0.225,-0.11869328982851308
4.364,-0.225,-0.12350839917362859
4.366,-0.225,-0.13000784349828104
4.368,-0.225,-0.1375883577667368
4.37,-0.24,-0.14532388898170612
4.372,-0.284,-0.15209781026204944
4.374,-0.286,-0.15681121706338444
4.376,-0.269,-0.1586082672148028
4.378,-0.263,-0.15704819378314008
4.38,-0.255,-0.1521771240006651
4.382,-0.247,-0.14449309268820917
4.384,-0.239,-0.13482937377454776
4.386,-0.231,-0.12419386853402146
4.388,-0.223,-0.11360030444651086
4.39,-0.215,-0.10391859450789992
4.392,-0.207,-0.09576231644844019
4.394,-0.199,-0.08942337260545714
4.396,-0.193,-0.08485797656624718
4.398,-0.189,-0.0817234192635745
4.4,-0.185,-0.07946046244933384
4.402,-0.185,-0.07741106787016581
4.404,-0.186,-0.07495573609752133
4.406,-0.183,-0.0716499996613884
4.408,-0.179,-0.06733704422277575
4.41,-0.18,-0.06221403771865433
4.412,-0.181,-0.05683339350012937
4.414,-0.172,-0.052027029892829015
4.416,-0.16,-0.04875405663836011
4.418,-0.154,-0.04789223985698511
4.42,-0.145,-0.05001720038494984
4.422,-0.129,-0.05522965480732772
4.424,-0.185,-0.06308712771303311
4.426,-0.221,-0.07266584636767312
4.428,-0.192,-0.0827316788166427
4.43,-0.185,-0.09196446808766645
4.432,-0.227,-0.09917858057072089
4.434,-0.234,-0.10350199396182543
4.436,-0.219,-0.10449099475845015
4.438,-0.213,-0.10216405783145044
4.44,-0.205,-0.09695141263125504
4.442,-0.197,-0.08957883024782573
4.444,-0.189,-0.08092210156965181
4.446,-0.182,-0.07187255113008856
4.448,-0.171,-0.0632445986897342
4.45,-0.165,-0.055738559037322055
4.452,-0.191,-0.04994894262779155
4.454,-0.187,-0.04638523891044901
4.456,-0.167,-0.04546016388713282
4.458,-0.158,-0.04741463211052141
4.46,-0.145,-0.05219125611837771
4.462,-0.126,-0.05931731540887757
4.464,-0.172,-0.06788017318540931
4.466,-0.224,-0.07665069948480799
4.468,-0.229,-0.08434082394383345
4.47,-0.22,-0.08990975440867528
4.472,-0.216,-0.09280640867369316
4.474,-0.209,-0.09306732186266888
4.476,-0.203,-0.09125216033225414
4.478,-0.199,-0.08825493071530525
4.48,-0.19,-0.08505888280722972
4.482,-0.184,-0.08250735926792808
4.484,-0.197,-0.08114791504169072
4.486,-0.209,-0.08117842775377872
4.488,-0.21,-0.0824889290577224
4.49,-0.21,-0.08476388788137162
4.492,-0.21,-0.08759868746286556
4.494,-0.21,-0.09059288728789539
4.496,-0.21,-0.0934023034896495
4.498,-0.211,-0.09575064825499724
4.5,-0.215,-0.09741330750298843
4.502,-0.215,-0.09819010490062868
4.504,-0.215,-0.09788266993154557
4.506,-0.215,-0.09628783113748501
4.508,-0.216,-0.09321265532474055
4.51,-0.215,-0.08850969190500503
4.512,-0.203,-0.08212398603166304
4.514,-0.194,-0.07413942826376284
4.516,-0.184,-0.06481282665129112
4.518,-0.173,-0.05458795753986873
4.52,-0.165,-0.044085255489255154
4.522,-0.157,-0.03406418184338574
4.524,-0.152,-0.02535599847373129
4.526,-0.146,-0.018767207222197633
4.528,-0.139,-0.01496035696210823
4.53,-0.135,-0.014329535667905199
4.532,-0.129,-0.01689990686816057
4.534,-0.113,-0.02228798106151644
4.536,-0.147,-0.02975323140575105
4.538,-0.195,-0.03834499537883649
4.54,-0.185,-0.04710637926175376
4.542,-0.184,-0.055263704125435846
4.544,-0.183,-0.06233399018592738
4.546,-0.177,-0.06812556622585517
4.548,-0.184,-0.07265846934943379
4.55,-0.205,-0.07605917394922282
4.552,-0.206,-0.07847780572979403
4.554,-0.204,-0.08004826523395137
4.556,-0.205,-0.08088460078980358
4.558,-0.205,-0.081094656694574
4.56,-0.205,-0.08079374307272368
4.562,-0.205,-0.08010859926299199
4.564,-0.206,-0.07916937499836145
4.566,-0.203,-0.07809305302626994
4.568,-0.2,-0.07696545148340256
4.57,-0.2,-0.07583016889208177
4.572,-0.2,-0.07469067505321915
4.574,-0.201,-0.07352611603338428
4.576,-0.198,-0.07231457854544433
4.578,-0.195,-0.07105359276596546
4.58,-0.195,-0.06976911990780009
4.582,-0.195,-0.0685099202972348
4.584,-0.196,-0.06733033408942485
4.586,-0.193,-0.06626842236549985
4.588,-0.19,-0.06532780873760274
4.59,-0.19,-0.06447089335548413
4.592,-0.19,-0.06362797482334179
4.594,-0.19,-0.06272090791981594
4.596,-0.19,-0.061693065669879504
4.598,-0.189,-0.060533257300404555
4.6,-0.185,-0.05928277521929816
4.602,-0.185,-0.05802168087708549
4.604,-0.185,-0.056839340410627805
4.606,-0.185,-0.055800522690714956
4.608,-0.184,-0.054919431023437
4.61,-0.18,-0.05415052401580306
4.612,-0.18,-0.05339931228967962
